Timestamp,Time_Elapsed(s),SoC(%),Voltage(V),Temperature(°C),Power(W),Current(A),SoH(%),Cycle_Count,EIS_Impedance(mΩ),Internal_Resistance(mΩ),Load_Profile
2025-05-31 18:49:40,32,89.10,3.883,19.6,12.40,3.19,99.98,1,5.7,65.0,Smartphone/Tablet
2025-05-31 18:49:41,33,90.04,3.856,17.5,14.48,3.76,99.98,1,6.0,65.0,Smartphone/Tablet
2025-05-31 18:49:42,34,92.73,3.702,19.8,24.23,6.55,99.98,1,5.7,65.0,Smartphone/Tablet
2025-05-31 18:49:43,35,86.20,3.862,17.1,11.90,3.08,99.98,1,6.1,65.0,Smartphone/Tablet
2025-05-31 18:49:44,36,84.47,3.905,15.1,8.40,2.15,99.98,1,6.4,65.0,Smartphone/Tablet
2025-05-31 18:49:45,37,82.62,3.963,15.5,3.82,0.96,99.98,1,6.3,65.0,Smartphone/Tablet
2025-05-31 18:49:46,38,84.22,3.921,15.0,7.34,1.87,99.98,1,6.4,65.0,Smartphone/Tablet
2025-05-31 18:49:47,39,88.48,3.773,14.4,18.09,4.79,99.98,1,6.5,65.0,Smartphone/Tablet
2025-05-31 18:49:48,40,90.58,3.708,17.8,22.71,6.13,99.98,1,6.0,65.0,Smartphone/Tablet
2025-05-31 18:49:49,41,87.75,3.774,14.2,17.61,4.66,99.98,1,6.5,65.0,Smartphone/Tablet
2025-05-31 18:49:50,42,84.67,3.860,19.1,11.07,2.87,99.98,1,5.8,65.0,Smartphone/Tablet
2025-05-31 18:49:51,43,83.25,3.899,17.3,8.00,2.05,99.98,1,6.0,65.0,Smartphone/Tablet
2025-05-31 18:49:52,44,81.52,3.952,17.6,3.84,0.97,99.98,1,6.0,65.0,Smartphone/Tablet
2025-05-31 18:49:53,45,81.67,3.958,16.8,3.58,0.90,99.98,1,6.1,65.0,Smartphone/Tablet
2025-05-31 18:49:54,46,84.65,3.881,17.5,9.89,2.55,99.98,1,6.0,65.0,Smartphone/Tablet
2025-05-31 18:49:55,47,85.63,3.851,16.1,12.14,3.15,99.98,1,6.2,65.0,Smartphone/Tablet
2025-05-31 18:49:56,48,86.56,3.825,16.4,14.18,3.71,99.98,1,6.2,65.0,Smartphone/Tablet
2025-05-31 18:49:57,49,89.91,3.740,19.7,20.68,5.53,99.98,1,5.7,65.0,Smartphone/Tablet
2025-05-31 18:49:58,50,84.17,3.870,18.2,10.20,2.64,99.98,1,5.9,65.0,Smartphone/Tablet
2025-05-31 18:49:59,51,82.53,3.907,16.0,7.13,1.82,99.98,1,6.2,65.0,Smartphone/Tablet
2025-05-31 18:50:00,52,81.18,3.941,18.1,4.31,1.09,99.98,1,5.9,65.0,Smartphone/Tablet
2025-05-31 18:50:01,53,82.72,3.891,15.2,8.18,2.10,99.98,1,6.3,65.0,Smartphone/Tablet
2025-05-31 18:50:02,54,86.39,3.796,15.2,15.62,4.11,99.98,1,6.4,65.0,Smartphone/Tablet
2025-05-31 18:50:03,55,89.50,3.704,16.0,22.25,6.01,99.98,1,6.2,65.0,Smartphone/Tablet
2025-05-31 18:50:04,56,87.14,3.763,14.9,17.85,4.74,99.98,1,6.4,65.0,Smartphone/Tablet
2025-05-31 18:50:05,57,84.93,3.829,18.9,12.98,3.39,99.98,1,5.8,65.0,Smartphone/Tablet
2025-05-31 18:50:06,58,82.05,3.909,19.7,6.68,1.71,99.98,1,5.7,65.0,Smartphone/Tablet
2025-05-31 18:50:07,59,81.01,3.943,14.2,4.07,1.03,99.98,1,6.5,65.0,Smartphone/Tablet
2025-05-31 18:50:08,60,81.39,3.940,15.3,4.46,1.13,99.96,2,6.3,65.0,Smartphone/Tablet
2025-05-31 18:50:09,61,82.72,3.905,15.5,7.33,1.88,99.96,2,6.3,65.0,Smartphone/Tablet
